DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,cluster_id,adm1dhs,urban,path
IA-2015-7-00350549,IA,2015,22.155703547,87.807966563,19.0,-0.7305484841406787,19.0,3.263157894736842,350549,35,R,dhs_train/IA-2015-7-00350549.npz
IA-2015-7-00350550,IA,2015,26.7450305681,88.4214854403,21.0,2.3683574396197806,21.0,4.857142857142857,350550,35,U,dhs_train/IA-2015-7-00350550.npz
IA-2015-7-00350551,IA,2015,22.8821404475,86.5877366158,22.0,-2.2985379859876813,22.0,3.0454545454545454,350551,35,R,dhs_train/IA-2015-7-00350551.npz
IA-2015-7-00350552,IA,2015,26.5325771745,88.610194408,22.0,0.0178662335526126,22.0,4.590909090909091,350552,35,R,dhs_train/IA-2015-7-00350552.npz
IA-2015-7-00350553,IA,2015,22.3429377984,87.3125731313,18.0,2.44406903557165,18.0,4.222222222222222,350553,35,U,dhs_train/IA-2015-7-00350553.npz
IA-2015-7-00350555,IA,2015,22.5014999471,88.1163967188,21.0,-0.2224098218544808,21.0,3.571428571428572,350555,35,R,dhs_train/IA-2015-7-00350555.npz
IA-2015-7-00350556,IA,2015,22.4711465831,88.28880118,21.0,1.9247663143141849,21.0,3.809523809523809,350556,35,R,dhs_train/IA-2015-7-00350556.npz
IA-2015-7-00350558,IA,2015,23.2491536635,88.4231130452,22.0,0.0933839429388674,22.0,3.272727272727273,350558,35,U,dhs_train/IA-2015-7-00350558.npz
IA-2015-7-00350559,IA,2015,26.4306159103,89.0143569872,22.0,-2.274064755035736,22.0,2.9545454545454546,350559,35,R,dhs_train/IA-2015-7-00350559.npz
IA-2015-7-00350562,IA,2015,22.542422588,88.2468863849,21.0,1.5461471366364374,21.0,4.047619047619048,350562,35,U,dhs_train/IA-2015-7-00350562.npz
IA-2015-7-00350568,IA,2015,22.633818437,87.7279265943,21.0,0.0304525114867976,21.0,3.0,350568,35,R,dhs_train/IA-2015-7-00350568.npz
IA-2015-7-00350570,IA,2015,21.9616507682,87.1363799962,22.0,-1.945712197062662,22.0,3.090909090909091,350570,35,R,dhs_train/IA-2015-7-00350570.npz
IA-2015-7-00350573,IA,2015,23.6788235845,87.1782474238,22.0,2.328243862811001,22.0,4.863636363636363,350573,35,U,dhs_train/IA-2015-7-00350573.npz
IA-2015-7-00350574,IA,2015,26.4839821086,89.0314976999,22.0,-0.7568324614684586,22.0,3.409090909090909,350574,35,R,dhs_train/IA-2015-7-00350574.npz
IA-2015-7-00350577,IA,2015,23.4992587892,87.3210476891,22.0,0.6152893590583038,22.0,4.909090909090909,350577,35,U,dhs_train/IA-2015-7-00350577.npz
IA-2015-7-00350581,IA,2015,24.2931655768,88.334747912,22.0,-0.7170456662910577,22.0,3.090909090909091,350581,35,R,dhs_train/IA-2015-7-00350581.npz
IA-2015-7-00350584,IA,2015,23.2562227995,88.2650100581,22.0,2.47304836038135,22.0,4.545454545454546,350584,35,U,dhs_train/IA-2015-7-00350584.npz
IA-2015-7-00350585,IA,2015,22.4654358374,88.5065166691,22.0,-0.2269664711988233,22.0,4.0,350585,35,R,dhs_train/IA-2015-7-00350585.npz
IA-2015-7-00350586,IA,2015,23.0263054431,87.0363702356,21.0,-2.3245898648825736,21.0,3.523809523809524,350586,35,R,dhs_train/IA-2015-7-00350586.npz
IA-2015-7-00350588,IA,2015,21.7422485777,87.711534401,21.0,0.433977961712076,21.0,3.380952380952381,350588,35,R,dhs_train/IA-2015-7-00350588.npz
IA-2015-7-00350590,IA,2015,25.4485577708,88.5556242326,20.0,-1.7468868448676542,20.0,3.0,350590,35,R,dhs_train/IA-2015-7-00350590.npz
IA-2015-7-00350591,IA,2015,25.3603663027,88.7196435366,22.0,-1.2115554631607168,22.0,3.0,350591,35,R,dhs_train/IA-2015-7-00350591.npz
IA-2015-7-00350592,IA,2015,25.0269423494,88.2669395537,20.0,-1.7388382684131285,20.0,3.55,350592,35,R,dhs_train/IA-2015-7-00350592.npz
IA-2015-7-00350593,IA,2015,22.9645032728,86.5821257752,21.0,-2.096363643301012,21.0,2.952380952380953,350593,35,R,dhs_train/IA-2015-7-00350593.npz
IA-2015-7-00350597,IA,2015,23.6786336544,87.3300602605,22.0,-1.564689350555249,22.0,3.1818181818181817,350597,35,R,dhs_train/IA-2015-7-00350597.npz
IA-2015-7-00350598,IA,2015,22.5791238435,88.3722323611,20.0,2.362192830234078,20.0,4.8,350598,35,U,dhs_train/IA-2015-7-00350598.npz
IA-2015-7-00350604,IA,2015,22.8499931879,88.4000971169,20.0,2.1247685564687067,20.0,5.0,350604,35,U,dhs_train/IA-2015-7-00350604.npz
IA-2015-7-00350605,IA,2015,24.0436047844,87.9453384796,20.0,-1.321055975954254,20.0,3.0,350605,35,R,dhs_train/IA-2015-7-00350605.npz
IA-2015-7-00350607,IA,2015,23.3236795379,88.5349018341,22.0,1.3086200296526675,22.0,3.4545454545454546,350607,35,U,dhs_train/IA-2015-7-00350607.npz
IA-2015-7-00350610,IA,2015,26.3671373841,89.6416064267,22.0,-0.0530117865803325,22.0,3.909090909090909,350610,35,R,dhs_train/IA-2015-7-00350610.npz
IA-2015-7-00350612,IA,2015,26.120149913,89.4835718508,21.0,-1.17423300646785,21.0,3.761904761904762,350612,35,R,dhs_train/IA-2015-7-00350612.npz
IA-2015-7-00350613,IA,2015,22.517135482,88.0497850692,21.0,0.3174832123868694,21.0,3.1904761904761907,350613,35,R,dhs_train/IA-2015-7-00350613.npz
IA-2015-7-00350614,IA,2015,26.3618880303,89.6678506742,21.0,-1.0830046320777065,21.0,3.0,350614,35,R,dhs_train/IA-2015-7-00350614.npz
IA-2015-7-00350617,IA,2015,22.7551532302,88.6448188667,21.0,-0.1528706559006095,21.0,3.1904761904761907,350617,35,R,dhs_train/IA-2015-7-00350617.npz
IA-2015-7-00350618,IA,2015,23.1157888774,86.6250587375,22.0,-2.2376681531217697,22.0,3.0,350618,35,R,dhs_train/IA-2015-7-00350618.npz
IA-2015-7-00350621,IA,2015,26.7015496445,88.3549079764,22.0,1.941237630390628,22.0,4.909090909090909,350621,35,U,dhs_train/IA-2015-7-00350621.npz
IA-2015-7-00350622,IA,2015,22.6018041588,88.1867583098,21.0,-0.070648772015587,21.0,3.0,350622,35,U,dhs_train/IA-2015-7-00350622.npz
IA-2015-7-00350623,IA,2015,23.5853388616,87.1913690195,22.0,1.1503830848701704,22.0,4.545454545454546,350623,35,U,dhs_train/IA-2015-7-00350623.npz
IA-2015-7-00350624,IA,2015,22.5207127732,88.3209871321,22.0,1.6856553232039146,22.0,4.909090909090909,350624,35,U,dhs_train/IA-2015-7-00350624.npz
IA-2015-7-00350629,IA,2015,26.7093092512,88.4207654951,20.0,2.462160956914652,20.0,4.8,350629,35,U,dhs_train/IA-2015-7-00350629.npz
IA-2015-7-00350631,IA,2015,21.8900348368,88.1798188592,20.0,-0.7131038966122057,20.0,3.3,350631,35,R,dhs_train/IA-2015-7-00350631.npz
IA-2015-7-00350632,IA,2015,26.6313303795,88.5005299666,20.0,1.6586552439752316,20.0,3.85,350632,35,U,dhs_train/IA-2015-7-00350632.npz
IA-2015-7-00350636,IA,2015,21.8247940239,87.8191960316,20.0,-1.019665325911091,20.0,3.05,350636,35,R,dhs_train/IA-2015-7-00350636.npz
IA-2015-7-00350639,IA,2015,25.5146765686,88.3073472269,20.0,-2.460476517190256,20.0,3.0,350639,35,R,dhs_train/IA-2015-7-00350639.npz
IA-2015-7-00350640,IA,2015,23.3008195595,87.0331111563,22.0,-1.517283954668177,22.0,3.136363636363636,350640,35,R,dhs_train/IA-2015-7-00350640.npz
IA-2015-7-00350642,IA,2015,22.3012286492,88.1902960512,20.0,0.3354146452254113,20.0,3.0,350642,35,R,dhs_train/IA-2015-7-00350642.npz
IA-2015-7-00350645,IA,2015,22.4170603475,87.7249395733,22.0,0.7180259258563103,22.0,4.363636363636363,350645,35,R,dhs_train/IA-2015-7-00350645.npz
IA-2015-7-00350646,IA,2015,24.1443027427,87.8120498451,22.0,-1.4180056915680483,22.0,3.090909090909091,350646,35,R,dhs_train/IA-2015-7-00350646.npz
IA-2015-7-00350647,IA,2015,22.5385588014,87.4541864215,22.0,-1.6158490465722604,22.0,3.909090909090909,350647,35,R,dhs_train/IA-2015-7-00350647.npz
IA-2015-7-00350649,IA,2015,21.9636909819,88.2060987538,20.0,-1.326513826305846,20.0,3.0,350649,35,R,dhs_train/IA-2015-7-00350649.npz
IA-2015-7-00350650,IA,2015,26.4007230575,88.465954159,22.0,-1.8706776766699047,22.0,3.0,350650,35,R,dhs_train/IA-2015-7-00350650.npz
IA-2015-7-00350651,IA,2015,22.6814388139,88.2924981618,21.0,0.9068117105115177,21.0,3.380952380952381,350651,35,U,dhs_train/IA-2015-7-00350651.npz
IA-2015-7-00350653,IA,2015,22.3498314855,87.8575772112,20.0,0.7275068527570123,20.0,3.6,350653,35,R,dhs_train/IA-2015-7-00350653.npz
IA-2015-7-00350654,IA,2015,22.2784167723,88.7805150434,22.0,-1.1005970802844534,22.0,3.0,350654,35,R,dhs_train/IA-2015-7-00350654.npz
IA-2015-7-00350658,IA,2015,22.6836280248,88.3466009875,10.0,2.079234779072622,10.0,4.8,350658,35,U,dhs_train/IA-2015-7-00350658.npz
IA-2015-7-00350660,IA,2015,23.6663064498,86.9314123766,22.0,2.0629738631822256,22.0,4.954545454545454,350660,35,U,dhs_train/IA-2015-7-00350660.npz
IA-2015-7-00350661,IA,2015,25.2749901966,88.5909735721,20.0,-2.034195467083161,20.0,3.0,350661,35,R,dhs_train/IA-2015-7-00350661.npz
IA-2015-7-00350662,IA,2015,26.7024237862,88.3134250578,21.0,1.8029174062540565,21.0,4.380952380952381,350662,35,U,dhs_train/IA-2015-7-00350662.npz
IA-2015-7-00350665,IA,2015,26.6087270897,88.6494745923,22.0,-0.8138644416196971,22.0,3.090909090909091,350665,35,R,dhs_train/IA-2015-7-00350665.npz
IA-2015-7-00350666,IA,2015,22.4094748857,88.3387966834,21.0,1.4146046010402171,21.0,4.523809523809524,350666,35,R,dhs_train/IA-2015-7-00350666.npz
IA-2015-7-00350667,IA,2015,23.001257545,87.6635273232,22.0,-0.5097316129217299,22.0,3.090909090909091,350667,35,R,dhs_train/IA-2015-7-00350667.npz
IA-2015-7-00350668,IA,2015,26.3716151268,89.7316062189,22.0,-0.7173269702271966,22.0,3.0,350668,35,R,dhs_train/IA-2015-7-00350668.npz
IA-2015-7-00350669,IA,2015,26.7178345402,88.4351752285,18.0,2.689574890678814,18.0,4.777777777777778,350669,35,U,dhs_train/IA-2015-7-00350669.npz
IA-2015-7-00350670,IA,2015,22.5141793575,88.1575049162,20.0,0.0767077181874365,20.0,3.2,350670,35,U,dhs_train/IA-2015-7-00350670.npz
IA-2015-7-00350671,IA,2015,22.4866348391,88.0461113584,21.0,-0.3567407940568353,21.0,3.2857142857142856,350671,35,R,dhs_train/IA-2015-7-00350671.npz
IA-2015-7-00350672,IA,2015,24.0641603259,88.3647021776,22.0,-0.1702007094759517,22.0,3.5454545454545454,350672,35,R,dhs_train/IA-2015-7-00350672.npz
IA-2015-7-00350673,IA,2015,23.937106195,88.2368914106,22.0,0.3247925862538987,22.0,4.0,350673,35,R,dhs_train/IA-2015-7-00350673.npz
IA-2015-7-00350674,IA,2015,22.5606207246,88.3981360037,21.0,2.797823024313834,21.0,5.0,350674,35,U,dhs_train/IA-2015-7-00350674.npz
IA-2015-7-00350676,IA,2015,27.0638852463,88.470941206,18.0,1.9369517865797348,18.0,4.111111111111111,350676,35,U,dhs_train/IA-2015-7-00350676.npz
IA-2015-7-00350677,IA,2015,22.5403463346,88.3499579694,16.0,2.1211779716654715,16.0,4.8125,350677,35,U,dhs_train/IA-2015-7-00350677.npz
IA-2015-7-00350678,IA,2015,26.3593584335,88.7851720815,22.0,-0.6750866083987493,22.0,3.227272727272727,350678,35,R,dhs_train/IA-2015-7-00350678.npz
IA-2015-7-00350679,IA,2015,26.7183125099,88.7602892552,21.0,0.8988777915282067,21.0,4.190476190476191,350679,35,U,dhs_train/IA-2015-7-00350679.npz
IA-2015-7-00350680,IA,2015,22.2955339215,88.6717129556,20.0,-1.1899510842546617,20.0,3.1,350680,35,R,dhs_train/IA-2015-7-00350680.npz
IA-2015-7-00350683,IA,2015,23.2202406435,88.8769394904,22.0,-1.142410057433172,22.0,3.1818181818181817,350683,35,R,dhs_train/IA-2015-7-00350683.npz
IA-2015-7-00350684,IA,2015,26.5993912127,88.1996862747,21.0,0.8259426265755543,21.0,3.571428571428572,350684,35,R,dhs_train/IA-2015-7-00350684.npz
IA-2015-7-00350686,IA,2015,23.7106098906,87.1154515335,22.0,0.6075169747758593,22.0,5.0,350686,35,R,dhs_train/IA-2015-7-00350686.npz
IA-2015-7-00350687,IA,2015,23.3756542684,87.3292696979,21.0,-1.692478246455854,21.0,3.095238095238096,350687,35,R,dhs_train/IA-2015-7-00350687.npz
IA-2015-7-00350688,IA,2015,24.2892720351,87.8461065853,22.0,-1.7699183957373363,22.0,3.0,350688,35,R,dhs_train/IA-2015-7-00350688.npz
IA-2015-7-00350691,IA,2015,24.2698917435,87.7948058373,22.0,-1.668019016821776,22.0,3.090909090909091,350691,35,R,dhs_train/IA-2015-7-00350691.npz
IA-2015-7-00350692,IA,2015,22.0238030374,87.9350308031,20.0,-0.7485848599785381,20.0,3.2,350692,35,R,dhs_train/IA-2015-7-00350692.npz
IA-2015-7-00350693,IA,2015,23.0450958082,88.8440684215,22.0,0.4450274729266519,22.0,3.0,350693,35,R,dhs_train/IA-2015-7-00350693.npz
IA-2015-7-00350695,IA,2015,22.5422794147,87.7146264698,22.0,0.428588854763847,22.0,4.818181818181818,350695,35,R,dhs_train/IA-2015-7-00350695.npz
IA-2015-7-00350696,IA,2015,27.0517187849,88.1852501273,22.0,0.7500319272808412,22.0,1.5,350696,35,U,dhs_train/IA-2015-7-00350696.npz
IA-2015-7-00350699,IA,2015,22.6613942038,88.8172162088,22.0,-0.4983598801553928,22.0,3.090909090909091,350699,35,R,dhs_train/IA-2015-7-00350699.npz
IA-2015-7-00350701,IA,2015,25.6124982369,88.132555792,22.0,1.2187898869083833,22.0,3.090909090909091,350701,35,U,dhs_train/IA-2015-7-00350701.npz
IA-2015-7-00350702,IA,2015,22.6738961862,88.3440563337,20.0,2.6571563752932263,20.0,4.7,350702,35,U,dhs_train/IA-2015-7-00350702.npz
IA-2015-7-00350703,IA,2015,22.710970837,88.4990389335,20.0,2.305181286447739,20.0,4.8,350703,35,U,dhs_train/IA-2015-7-00350703.npz
IA-2015-7-00350705,IA,2015,23.6141035344,87.2706135084,22.0,1.2523925810407095,22.0,3.863636363636364,350705,35,U,dhs_train/IA-2015-7-00350705.npz
IA-2015-7-00350706,IA,2015,23.0699879136,88.2957172511,21.0,-1.3547399276386676,21.0,3.0,350706,35,R,dhs_train/IA-2015-7-00350706.npz
IA-2015-7-00350707,IA,2015,25.4256067703,88.2934839483,21.0,-1.0766461172568549,21.0,3.0,350707,35,R,dhs_train/IA-2015-7-00350707.npz
IA-2015-7-00350710,IA,2015,26.6868094363,88.3500625058,22.0,1.1072318110030266,22.0,3.954545454545455,350710,35,R,dhs_train/IA-2015-7-00350710.npz
IA-2015-7-00350713,IA,2015,27.1012478758,88.317259362,20.0,0.8095195384645226,20.0,1.6,350713,35,U,dhs_train/IA-2015-7-00350713.npz
IA-2015-7-00350716,IA,2015,22.6397260472,88.4087413382,21.0,2.449413362020396,21.0,4.714285714285714,350716,35,U,dhs_train/IA-2015-7-00350716.npz
IA-2015-7-00350717,IA,2015,22.2574902051,87.4196070439,22.0,-1.2765708906832622,22.0,3.0,350717,35,R,dhs_train/IA-2015-7-00350717.npz
IA-2015-7-00350718,IA,2015,22.6271782378,87.4668726937,22.0,-0.2230543640504121,22.0,4.363636363636363,350718,35,R,dhs_train/IA-2015-7-00350718.npz
IA-2015-7-00350719,IA,2015,25.4536841645,88.0479184071,21.0,-1.6422442244579991,21.0,3.0,350719,35,R,dhs_train/IA-2015-7-00350719.npz
IA-2015-7-00350720,IA,2015,25.4576437145,88.4705039452,20.0,-0.9925257721576586,20.0,3.1,350720,35,R,dhs_train/IA-2015-7-00350720.npz
IA-2015-7-00350721,IA,2015,22.2779652162,88.0648216589,21.0,-0.2683762612790681,21.0,3.095238095238096,350721,35,R,dhs_train/IA-2015-7-00350721.npz
IA-2015-7-00350722,IA,2015,21.7607586131,87.812886919,21.0,-0.0941593096329149,21.0,3.0,350722,35,R,dhs_train/IA-2015-7-00350722.npz
IA-2015-7-00350723,IA,2015,22.7248423603,87.6918790995,21.0,-1.3649019905616604,21.0,3.0,350723,35,R,dhs_train/IA-2015-7-00350723.npz
IA-2015-7-00350724,IA,2015,23.9004065916,87.5342608234,22.0,1.916227751231711,22.0,4.454545454545454,350724,35,R,dhs_train/IA-2015-7-00350724.npz
IA-2015-7-00350725,IA,2015,26.9025641121,88.6997145114,22.0,0.4072491755862949,22.0,4.590909090909091,350725,35,R,dhs_train/IA-2015-7-00350725.npz
IA-2015-7-00350728,IA,2015,23.2784838268,87.5261021353,22.0,-0.7762333866185841,22.0,3.1818181818181817,350728,35,R,dhs_train/IA-2015-7-00350728.npz
IA-2015-7-00350730,IA,2015,27.0371940352,88.2519616786,19.0,1.6700004559810162,19.0,2.263157894736842,350730,35,U,dhs_train/IA-2015-7-00350730.npz
IA-2015-7-00350734,IA,2015,25.2184110353,88.7703440659,21.0,0.9527622784868544,21.0,3.4761904761904763,350734,35,U,dhs_train/IA-2015-7-00350734.npz
IA-2015-7-00350735,IA,2015,23.4441615424,87.6559431627,22.0,-0.8907502772325505,22.0,3.5454545454545454,350735,35,R,dhs_train/IA-2015-7-00350735.npz
IA-2015-7-00350737,IA,2015,25.3885084267,88.2569648616,20.0,-1.5850407402098403,20.0,3.0,350737,35,R,dhs_train/IA-2015-7-00350737.npz
IA-2015-7-00350738,IA,2015,23.884941414,87.3795100332,22.0,0.5700373736833517,22.0,3.272727272727273,350738,35,R,dhs_train/IA-2015-7-00350738.npz
IA-2015-7-00350739,IA,2015,25.6867448234,88.3201230681,22.0,-1.717527043786176,22.0,3.0,350739,35,R,dhs_train/IA-2015-7-00350739.npz
IA-2015-7-00350741,IA,2015,23.3247262631,88.2372730691,21.0,-0.5461339365121897,21.0,3.761904761904762,350741,35,R,dhs_train/IA-2015-7-00350741.npz
IA-2015-7-00350743,IA,2015,23.6790615182,87.1778779806,21.0,1.7745422302228888,21.0,4.904761904761905,350743,35,U,dhs_train/IA-2015-7-00350743.npz
IA-2015-7-00350744,IA,2015,26.9695080382,88.2571149038,22.0,0.3731696961339107,22.0,1.3636363636363635,350744,35,R,dhs_train/IA-2015-7-00350744.npz
IA-2015-7-00350745,IA,2015,24.4731640712,88.0901220156,22.0,0.7867070214083596,22.0,3.0,350745,35,R,dhs_train/IA-2015-7-00350745.npz
IA-2015-7-00350746,IA,2015,23.3931228199,86.1657481302,20.0,-1.78101554242738,20.0,3.0,350746,35,R,dhs_train/IA-2015-7-00350746.npz
IA-2015-7-00350748,IA,2015,22.0224189277,87.9565536473,21.0,0.688674687809454,21.0,3.1904761904761907,350748,35,R,dhs_train/IA-2015-7-00350748.npz
IA-2015-7-00350749,IA,2015,26.3612735107,89.474014812,22.0,0.0005517234592741,22.0,3.363636363636364,350749,35,R,dhs_train/IA-2015-7-00350749.npz
IA-2015-7-00350750,IA,2015,23.3361333009,86.9464885548,22.0,-0.0870062211259509,22.0,3.363636363636364,350750,35,R,dhs_train/IA-2015-7-00350750.npz
IA-2015-7-00350751,IA,2015,22.8357292763,87.2382451077,21.0,-0.6708648019846609,21.0,3.2857142857142856,350751,35,R,dhs_train/IA-2015-7-00350751.npz
IA-2015-7-00350752,IA,2015,27.051812746,88.1989620443,22.0,0.0531576542563477,22.0,1.0,350752,35,U,dhs_train/IA-2015-7-00350752.npz
IA-2015-7-00350753,IA,2015,23.5672936363,87.4686049232,22.0,-0.7792235929463647,22.0,3.4545454545454546,350753,35,R,dhs_train/IA-2015-7-00350753.npz
IA-2015-7-00350754,IA,2015,23.0412579005,88.8251241877,22.0,-0.0140362306350369,22.0,3.0,350754,35,R,dhs_train/IA-2015-7-00350754.npz
IA-2015-7-00350756,IA,2015,21.7082513948,88.2374865822,21.0,-1.076111029342953,21.0,3.0,350756,35,R,dhs_train/IA-2015-7-00350756.npz
IA-2015-7-00350757,IA,2015,26.1265924912,89.4135990759,20.0,-1.421194309173112,20.0,3.0,350757,35,R,dhs_train/IA-2015-7-00350757.npz
IA-2015-7-00350758,IA,2015,23.4137767694,88.3638213694,22.0,2.3374131077809976,22.0,4.545454545454546,350758,35,U,dhs_train/IA-2015-7-00350758.npz
IA-2015-7-00350759,IA,2015,22.736682263,87.9855355137,21.0,0.591516097935243,21.0,3.333333333333333,350759,35,R,dhs_train/IA-2015-7-00350759.npz
IA-2015-7-00350761,IA,2015,22.5956504589,88.3583469779,21.0,2.704300471926678,21.0,5.0,350761,35,U,dhs_train/IA-2015-7-00350761.npz
IA-2015-7-00350762,IA,2015,26.407140902,88.3968822795,22.0,-1.432537572552164,22.0,3.0454545454545454,350762,35,R,dhs_train/IA-2015-7-00350762.npz
IA-2015-7-00350765,IA,2015,25.4379450519,88.0773984602,20.0,0.0129889105821184,20.0,3.3,350765,35,R,dhs_train/IA-2015-7-00350765.npz
IA-2015-7-00350766,IA,2015,26.8708577456,88.2200965152,17.0,2.139325090976957,17.0,4.0588235294117645,350766,35,R,dhs_train/IA-2015-7-00350766.npz
IA-2015-7-00350769,IA,2015,25.2086000453,88.9477989385,22.0,-1.2897156822829865,22.0,3.636363636363636,350769,35,R,dhs_train/IA-2015-7-00350769.npz
IA-2015-7-00350770,IA,2015,22.4610238725,88.090672689,22.0,0.0665473553051277,22.0,4.363636363636363,350770,35,U,dhs_train/IA-2015-7-00350770.npz
IA-2015-7-00350771,IA,2015,26.7409480253,89.4663411823,22.0,0.7069334646835261,22.0,5.0,350771,35,R,dhs_train/IA-2015-7-00350771.npz
IA-2015-7-00350774,IA,2015,25.5675706772,88.405171334,20.0,-1.7437338040831256,20.0,3.0,350774,35,R,dhs_train/IA-2015-7-00350774.npz
IA-2015-7-00350776,IA,2015,24.396013876,88.122917675,22.0,-0.012556642176137,22.0,4.409090909090909,350776,35,R,dhs_train/IA-2015-7-00350776.npz
IA-2015-7-00350777,IA,2015,22.487604933,88.3424959209,22.0,1.2122568794482125,22.0,4.636363636363637,350777,35,U,dhs_train/IA-2015-7-00350777.npz
IA-2015-7-00350778,IA,2015,25.6337406191,88.1396494061,22.0,0.9992082309883064,22.0,3.4545454545454546,350778,35,U,dhs_train/IA-2015-7-00350778.npz
IA-2015-7-00350779,IA,2015,26.1364313903,89.3288311868,20.0,-1.9615214829559755,20.0,3.15,350779,35,R,dhs_train/IA-2015-7-00350779.npz
IA-2015-7-00350782,IA,2015,23.1875378514,88.4153766217,21.0,-0.7772689105980888,21.0,3.4761904761904763,350782,35,U,dhs_train/IA-2015-7-00350782.npz
IA-2015-7-00350785,IA,2015,22.2004080589,87.1376857705,21.0,-2.460634397039788,21.0,3.0476190476190474,350785,35,R,dhs_train/IA-2015-7-00350785.npz
IA-2015-7-00350787,IA,2015,23.9303225095,88.0365999279,22.0,-0.8317612629873139,22.0,3.090909090909091,350787,35,R,dhs_train/IA-2015-7-00350787.npz
IA-2015-7-00350791,IA,2015,22.7932895213,87.6801179074,22.0,-1.896482001130304,22.0,3.1818181818181817,350791,35,R,dhs_train/IA-2015-7-00350791.npz
IA-2015-7-00350794,IA,2015,25.6545741898,88.1467829435,22.0,0.8071970297597572,22.0,3.6818181818181817,350794,35,R,dhs_train/IA-2015-7-00350794.npz
IA-2015-7-00350795,IA,2015,23.8203685161,88.3100714201,22.0,0.2047520262334587,22.0,3.772727272727273,350795,35,R,dhs_train/IA-2015-7-00350795.npz
IA-2015-7-00350796,IA,2015,22.3456252116,87.0831659131,22.0,-1.1412424588392105,22.0,4.909090909090909,350796,35,U,dhs_train/IA-2015-7-00350796.npz
IA-2015-7-00350797,IA,2015,23.6140555539,88.3260584373,22.0,-0.069608354257466,22.0,3.909090909090909,350797,35,R,dhs_train/IA-2015-7-00350797.npz
IA-2015-7-00350802,IA,2015,23.9562665467,88.0438111943,22.0,2.3522563423850578,22.0,4.2727272727272725,350802,35,U,dhs_train/IA-2015-7-00350802.npz
IA-2015-7-00350806,IA,2015,22.4979884855,88.340182868,20.0,2.959740684707904,20.0,4.9,350806,35,U,dhs_train/IA-2015-7-00350806.npz
IA-2015-7-00350807,IA,2015,26.3483099628,88.306497647,22.0,-0.991756646024778,22.0,3.1818181818181817,350807,35,R,dhs_train/IA-2015-7-00350807.npz
IA-2015-7-00350808,IA,2015,22.3781657664,88.4171578822,18.0,2.3030708944547884,18.0,4.166666666666667,350808,35,U,dhs_train/IA-2015-7-00350808.npz
IA-2015-7-00350809,IA,2015,22.5752416623,88.1914854666,21.0,0.7542213872662555,21.0,3.095238095238096,350809,35,U,dhs_train/IA-2015-7-00350809.npz
IA-2015-7-00350810,IA,2015,23.1283292683,86.6546030943,22.0,-2.242330735685245,22.0,3.090909090909091,350810,35,R,dhs_train/IA-2015-7-00350810.npz
IA-2015-7-00350811,IA,2015,22.1713923932,88.7670436657,22.0,-1.4838066076035596,22.0,3.090909090909091,350811,35,R,dhs_train/IA-2015-7-00350811.npz
IA-2015-7-00350813,IA,2015,22.5720643853,88.4753061611,21.0,1.3140187870522744,21.0,4.285714285714286,350813,35,R,dhs_train/IA-2015-7-00350813.npz
IA-2015-7-00350814,IA,2015,27.0979614661,88.1720062537,21.0,0.4083417177576084,21.0,1.0,350814,35,R,dhs_train/IA-2015-7-00350814.npz
IA-2015-7-00350815,IA,2015,22.61063046,88.2855149333,21.0,2.204796290269543,21.0,4.523809523809524,350815,35,U,dhs_train/IA-2015-7-00350815.npz
IA-2015-7-00350816,IA,2015,23.1892379689,86.3594022991,21.0,-2.0424938169381823,21.0,3.619047619047619,350816,35,R,dhs_train/IA-2015-7-00350816.npz
IA-2015-7-00350819,IA,2015,22.3649523295,88.5394911583,22.0,-0.3066839061285843,22.0,3.1818181818181817,350819,35,U,dhs_train/IA-2015-7-00350819.npz
IA-2015-7-00350820,IA,2015,23.2409125905,86.8498835114,21.0,-0.4797703765136143,21.0,3.095238095238096,350820,35,R,dhs_train/IA-2015-7-00350820.npz
IA-2015-7-00350823,IA,2015,22.4410634056,88.3666492136,21.0,1.0924801730820306,21.0,3.6666666666666665,350823,35,U,dhs_train/IA-2015-7-00350823.npz
IA-2015-7-00360002,IA,2015,17.4646786819,79.5237034691,21.0,-0.0659244148527167,21.0,3.380952380952381,360002,36,R,dhs_train/IA-2015-7-00360002.npz
IA-2015-7-00360003,IA,2015,18.8718295814,79.5092150692,20.0,2.719063702647244,20.0,5.0,360003,36,U,dhs_train/IA-2015-7-00360003.npz
IA-2015-7-00360005,IA,2015,16.2000667529,78.0140337282,20.0,0.7468841588546254,20.0,4.7,360005,36,R,dhs_train/IA-2015-7-00360005.npz
IA-2015-7-00360006,IA,2015,18.4848010386,78.2847939202,22.0,1.8168245581022413,22.0,4.909090909090909,360006,36,R,dhs_train/IA-2015-7-00360006.npz
IA-2015-7-00360008,IA,2015,17.5194543337,78.2646512805,19.0,2.9061079339601856,19.0,4.894736842105263,360008,36,U,dhs_train/IA-2015-7-00360008.npz
IA-2015-7-00360009,IA,2015,19.1057028898,77.9639083177,20.0,2.6559128411541844,20.0,5.0,360009,36,U,dhs_train/IA-2015-7-00360009.npz
IA-2015-7-00360010,IA,2015,16.1744984128,77.9603935689,20.0,2.4482130116523417,20.0,4.95,360010,36,R,dhs_train/IA-2015-7-00360010.npz
